RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,BUILDING AGE,SALE_YEAR,SALE_MONTH,TOTAL SQUARE FEET,SALE YEAR,SALE MONTH,SALE DAY
1,0,1,2500.0,1176.0,1920,1,0.0,103,2017,3,25001176.0,2017,3,30
1,0,1,2000.0,1048.0,1920,1,680000.0,103,2017,3,20001048.0,2017,3,30
1,0,1,2117.0,1156.0,1925,1,730000.0,98,2016,11,21171156.0,2016,11,10
1,0,1,2046.0,1064.0,1920,1,745000.0,103,2017,5,20461064.0,2017,5,10
1,0,1,1926.0,2038.0,1940,1,0.0,83,2017,1,19262038.0,2017,1,12
1,0,1,1998.0,1708.0,1960,1,0.0,63,2017,5,19981708.0,2017,5,9
1,0,1,1740.0,1116.0,1950,1,870000.0,73,2017,2,17401116.0,2017,2,14
1,0,1,1643.0,1776.0,1950,1,830000.0,73,2016,9,16431776.0,2016,9,7
1,0,1,2700.0,1616.0,1925,1,1150000.0,98,2017,2,27001616.0,2017,2,6
1,0,1,1740.0,1856.0,1950,1,960000.0,73,2017,8,17401856.0,2017,8,9
1,0,1,1933.0,1532.0,1915,1,855000.0,108,2017,6,19331532.0,2017,6,9
1,0,1,864.0,492.0,1910,1,500.0,113,2016,12,864492.0,2016,12,26
1,0,1,1740.0,1152.0,1960,1,0.0,63,2017,2,17401152.0,2017,2,14
1,0,1,2140.0,860.0,1925,1,580000.0,98,2016,10,2140860.0,2016,10,31
1,1,2,3867.0,2794.0,1950,1,1288000.0,73,2016,12,38672794.0,2016,12,19
1,0,1,1933.0,312.0,1925,1,405000.0,98,2016,10,1933312.0,2016,10,24
1,0,1,4320.0,1200.0,1950,1,995000.0,73,2017,7,43201200.0,2017,7,25
1,0,1,4320.0,1200.0,1950,1,0.0,73,2017,7,43201200.0,2017,7,25
1,0,1,2642.0,780.0,1930,1,480000.0,93,2017,3,2642780.0,2017,3,21
1,0,1,1933.0,396.0,1930,1,0.0,93,2017,1,1933396.0,2017,1,30
1,0,1,3866.0,672.0,1930,1,0.0,93,2016,10,3866672.0,2016,10,11
1,0,1,2000.0,1280.0,1930,1,0.0,93,2017,4,20001280.0,2017,4,1
1,0,1,2000.0,1472.0,1930,1,0.0,93,2016,11,20001472.0,2016,11,9
1,0,1,5612.0,2184.0,1925,1,600000.0,98,2016,11,56122184.0,2016,11,10
1,0,1,1950.0,1104.0,1930,1,801000.0,93,2017,5,19501104.0,2017,5,24
1,0,1,1950.0,1280.0,1925,1,750000.0,98,2017,4,19501280.0,2017,4,21
1,0,1,1950.0,1136.0,1930,1,31000.0,93,2016,12,19501136.0,2016,12,31
1,0,1,1609.0,928.0,1930,1,649000.0,93,2017,8,1609928.0,2017,8,1
1,0,1,1800.0,1656.0,1901,1,760000.0,122,2016,9,18001656.0,2016,9,21
1,0,1,1800.0,1656.0,1901,1,0.0,122,2017,6,18001656.0,2017,6,14
1,0,1,1500.0,1184.0,1925,1,733000.0,98,2016,11,15001184.0,2016,11,9
1,0,1,1509.0,1280.0,1925,1,590000.0,98,2016,12,15091280.0,2016,12,20
1,0,1,1967.0,1140.0,1925,1,710000.0,98,2017,6,19671140.0,2017,6,22
1,0,1,1967.0,1140.0,1925,1,728700.0,98,2017,7,19671140.0,2017,7,28
1,1,2,1800.0,1512.0,1931,1,990000.0,92,2017,7,18001512.0,2017,7,6
1,0,1,2625.0,1806.0,1910,1,1520000.0,113,2016,9,26251806.0,2016,9,27
1,0,1,2600.0,2060.0,1920,1,0.0,103,2017,5,26002060.0,2017,5,15
1,0,1,1600.0,1044.0,1925,1,0.0,98,2017,6,16001044.0,2017,6,8
1,0,1,2000.0,952.0,1920,1,0.0,103,2017,3,2000952.0,2017,3,30
1,0,1,1600.0,1004.0,1925,1,0.0,98,2017,5,16001004.0,2017,5,24
1,0,1,665.0,952.0,1925,1,578000.0,98,2016,10,665952.0,2016,10,31
1,1,2,620.0,1240.0,1930,1,420000.0,93,2017,3,6201240.0,2017,3,28
1,0,1,665.0,952.0,1925,1,545000.0,98,2016,9,665952.0,2016,9,28
1,0,1,2200.0,1035.0,1930,1,770000.0,93,2017,7,22001035.0,2017,7,13
1,0,1,2600.0,804.0,1930,1,0.0,93,2017,4,2600804.0,2017,4,11
1,0,1,2000.0,1108.0,1930,1,0.0,93,2016,9,20001108.0,2016,9,27
1,0,1,2970.0,1600.0,1910,1,330000.0,113,2017,4,29701600.0,2017,4,2
1,0,1,2100.0,668.0,1910,1,448000.0,113,2016,10,2100668.0,2016,10,3
1,0,1,5000.0,1958.0,1925,1,700000.0,98,2016,12,50001958.0,2016,12,2
1,0,1,1404.0,1962.0,1901,1,661000.0,122,2016,11,14041962.0,2016,11,10
2,0,2,2900.0,2772.0,1920,1,1260000.0,103,2016,11,29002772.0,2016,11,15
2,0,2,2223.0,2720.0,1920,1,1100000.0,103,2016,10,22232720.0,2016,10,13
2,0,2,2287.0,1816.0,1905,1,900000.0,118,2017,2,22871816.0,2017,2,9
2,0,2,1918.0,1900.0,1930,1,0.0,93,2017,3,19181900.0,2017,3,28
2,0,2,1918.0,1900.0,1930,1,0.0,93,2017,4,19181900.0,2017,4,12
2,0,2,2500.0,2480.0,1925,1,0.0,98,2016,12,25002480.0,2016,12,16
2,0,2,2483.0,2360.0,1925,1,989000.0,98,2016,12,24832360.0,2016,12,14
2,0,2,2792.0,2680.0,1930,1,0.0,93,2016,11,27922680.0,2016,11,21
2,0,2,1265.0,1980.0,1930,1,850000.0,93,2016,12,12651980.0,2016,12,13
2,0,2,2001.0,2128.0,1930,1,0.0,93,2016,10,20012128.0,2016,10,29
2,0,2,2021.0,2128.0,1930,1,0.0,93,2017,4,20212128.0,2017,4,29
2,0,2,4000.0,2410.0,1930,1,1430000.0,93,2017,7,40002410.0,2017,7,11
2,0,2,2000.0,3100.0,1960,1,300000.0,63,2017,3,20003100.0,2017,3,13
2,0,2,2000.0,1350.0,1925,1,270000.0,98,2017,6,20001350.0,2017,6,26
2,0,2,2000.0,2344.0,1940,1,1100000.0,83,2016,12,20002344.0,2016,12,20
2,0,2,2667.0,1330.0,1920,1,642500.0,103,2017,4,26671330.0,2017,4,7
2,0,2,4000.0,3608.0,1915,1,0.0,108,2016,10,40003608.0,2016,10,29
2,0,2,2500.0,2720.0,1930,1,0.0,93,2016,9,25002720.0,2016,9,2
2,0,2,3000.0,1380.0,1920,1,375000.0,103,2017,5,30001380.0,2017,5,25
2,0,2,4000.0,2144.0,1920,1,1085000.0,103,2017,5,40002144.0,2017,5,26
2,0,2,2000.0,1316.0,1920,1,0.0,103,2016,9,20001316.0,2016,9,22
2,0,2,2000.0,1790.0,1920,1,890000.0,103,2017,1,20001790.0,2017,1,10
2,0,2,4000.0,1588.0,1920,1,0.0,103,2017,4,40001588.0,2017,4,2
2,0,2,1909.0,3160.0,1930,1,0.0,93,2017,3,19093160.0,2017,3,27
2,0,2,2200.0,2232.0,1930,1,0.0,93,2017,2,22002232.0,2017,2,22
2,0,2,2000.0,1472.0,1930,1,0.0,93,2017,3,20001472.0,2017,3,4
2,0,2,2625.0,2400.0,1920,1,950000.0,103,2017,6,26252400.0,2017,6,19
2,0,2,2625.0,2400.0,1920,1,0.0,103,2016,10,26252400.0,2016,10,14
2,0,2,2000.0,1448.0,1930,1,663000.0,93,2016,10,20001448.0,2016,10,13
2,0,2,2667.0,2304.0,1930,1,1125000.0,93,2016,10,26672304.0,2016,10,19
2,0,2,2667.0,2304.0,1930,1,0.0,93,2016,10,26672304.0,2016,10,19
2,0,2,3000.0,1836.0,1930,1,0.0,93,2017,3,30001836.0,2017,3,23
2,0,2,2300.0,1696.0,1930,1,992000.0,93,2016,11,23001696.0,2016,11,21
2,0,2,2063.0,2040.0,1930,1,0.0,93,2017,4,20632040.0,2017,4,24
2,0,2,2145.0,2160.0,1930,1,1130000.0,93,2016,9,21452160.0,2016,9,26
2,0,2,2000.0,1010.0,1925,1,0.0,98,2016,12,20001010.0,2016,12,5
2,0,2,2000.0,1010.0,1925,1,0.0,98,2016,12,20001010.0,2016,12,5
2,0,2,2000.0,1010.0,1925,1,0.0,98,2016,12,20001010.0,2016,12,5
2,0,2,2000.0,3220.0,1960,1,1110000.0,63,2017,3,20003220.0,2017,3,27
2,0,2,2000.0,2240.0,1940,1,0.0,83,2017,3,20002240.0,2017,3,2
2,0,2,2000.0,1428.0,1930,1,565000.0,93,2017,6,20001428.0,2017,6,29
2,0,2,2000.0,1348.0,1925,1,710000.0,98,2017,4,20001348.0,2017,4,6
2,0,2,1833.0,1720.0,1960,1,1100000.0,63,2017,2,18331720.0,2017,2,21
2,0,2,2000.0,5120.0,1920,1,0.0,103,2017,8,20005120.0,2017,8,18
2,0,2,2000.0,2048.0,1925,1,0.0,98,2017,6,20002048.0,2017,6,13
2,0,2,2200.0,2006.0,1925,1,1180000.0,98,2016,11,22002006.0,2016,11,4
2,0,2,2500.0,1716.0,1920,1,938000.0,103,2016,11,25001716.0,2016,11,8
2,1,3,1160.0,2000.0,1940,1,0.0,83,2017,5,11602000.0,2017,5,29
2,0,2,1883.0,1989.0,1955,1,998000.0,68,2016,9,18831989.0,2016,9,20
2,0,2,1700.0,1238.0,1910,1,0.0,113,2016,10,17001238.0,2016,10,18
2,0,2,1700.0,1442.0,1910,1,820000.0,113,2017,5,17001442.0,2017,5,24
2,0,2,1700.0,1508.0,1910,1,0.0,113,2017,7,17001508.0,2017,7,5
2,0,2,1725.0,1888.0,1920,1,1015000.0,103,2017,3,17251888.0,2017,3,13
2,0,2,1725.0,1834.0,1920,1,0.0,103,2017,3,17251834.0,2017,3,31
2,0,2,1650.0,1504.0,1920,1,580000.0,103,2016,11,16501504.0,2016,11,23
2,0,2,1450.0,1624.0,1920,1,0.0,103,2017,1,14501624.0,2017,1,31
2,0,2,2883.0,2720.0,1930,1,0.0,93,2016,10,28832720.0,2016,10,5
2,0,2,2067.0,4080.0,1930,1,1599000.0,93,2017,6,20674080.0,2017,6,28
2,0,2,3000.0,1376.0,1920,1,999999.0,103,2017,7,30001376.0,2017,7,25
2,0,2,2500.0,2600.0,1925,1,0.0,98,2017,4,25002600.0,2017,4,27
2,0,2,2500.0,2400.0,1931,1,1400000.0,92,2017,7,25002400.0,2017,7,25
2,0,2,2000.0,1512.0,1930,1,730000.0,93,2017,1,20001512.0,2017,1,23
2,0,2,2000.0,3660.0,1935,1,980000.0,88,2016,9,20003660.0,2016,9,14
2,0,2,2592.0,2200.0,1930,1,1280000.0,93,2016,11,25922200.0,2016,11,30
2,0,2,2108.0,3024.0,1920,1,0.0,103,2017,1,21083024.0,2017,1,12
2,0,2,2000.0,1664.0,1920,1,910000.0,103,2017,4,20001664.0,2017,4,4
2,0,2,3300.0,2400.0,1920,1,1200000.0,103,2017,7,33002400.0,2017,7,31
2,0,2,2000.0,2224.0,1905,1,700000.0,118,2017,1,20002224.0,2017,1,31
2,1,3,1280.0,2040.0,1920,1,800000.0,103,2017,5,12802040.0,2017,5,18
2,0,2,3000.0,1932.0,1925,1,910000.0,98,2016,10,30001932.0,2016,10,20
2,0,2,1754.0,1728.0,1930,1,0.0,93,2016,11,17541728.0,2016,11,28
2,0,2,1064.0,1728.0,1930,1,780000.0,93,2017,8,10641728.0,2017,8,18
2,0,2,1595.0,1482.0,1915,1,791500.0,108,2017,2,15951482.0,2017,2,17
2,0,2,1595.0,1330.0,1915,1,0.0,108,2016,12,15951330.0,2016,12,27
2,0,2,2400.0,2292.0,1920,1,1178500.0,103,2016,9,24002292.0,2016,9,15
2,0,2,1867.0,1912.0,1950,1,0.0,73,2017,2,18671912.0,2017,2,28
2,0,2,1800.0,1152.0,1930,1,370000.0,93,2017,7,18001152.0,2017,7,18
2,0,2,1800.0,1152.0,1930,1,10.0,93,2017,7,18001152.0,2017,7,7
2,0,2,2800.0,2292.0,1920,1,0.0,103,2016,11,28002292.0,2016,11,28
2,0,2,1962.0,2287.0,1955,1,880000.0,68,2017,4,19622287.0,2017,4,18
2,0,2,1900.0,1120.0,1925,1,822500.0,98,2017,5,19001120.0,2017,5,25
2,0,2,4000.0,2448.0,1920,1,0.0,103,2017,5,40002448.0,2017,5,15
2,0,2,3220.0,1316.0,1920,1,495000.0,103,2016,9,32201316.0,2016,9,16
2,0,2,3100.0,2160.0,1930,1,915000.0,93,2016,10,31002160.0,2016,10,14
2,0,2,2260.0,1280.0,1915,1,0.0,108,2017,8,22601280.0,2017,8,7
2,0,2,2260.0,1280.0,1915,1,0.0,108,2016,9,22601280.0,2016,9,12
2,0,2,2300.0,2242.0,1920,1,1300000.0,103,2017,4,23002242.0,2017,4,10
2,0,2,1500.0,2856.0,1910,1,760000.0,113,2017,3,15002856.0,2017,3,21
2,0,2,2578.0,1872.0,1930,1,800000.0,93,2016,11,25781872.0,2016,11,28
2,0,2,2127.0,2750.0,1970,1,998000.0,53,2017,6,21272750.0,2017,6,27
2,0,2,1933.0,2070.0,1960,1,1088000.0,63,2016,12,19332070.0,2016,12,21
2,0,2,1933.0,2070.0,1960,1,750000.0,63,2016,12,19332070.0,2016,12,22
2,0,2,1933.0,2520.0,1955,1,0.0,68,2017,1,19332520.0,2017,1,23
2,0,2,1933.0,1536.0,1925,1,905000.0,98,2016,9,19331536.0,2016,9,1
2,0,2,1933.0,1673.0,1965,1,0.0,58,2016,12,19331673.0,2016,12,19
2,0,2,1933.0,1430.0,1925,1,705000.0,98,2017,6,19331430.0,2017,6,2
2,0,2,1933.0,2280.0,1960,1,1230000.0,63,2016,10,19332280.0,2016,10,12
2,0,2,2900.0,2475.0,1925,1,940000.0,98,2016,12,29002475.0,2016,12,30
2,0,2,2368.0,1640.0,1925,1,1080000.0,98,2016,12,23681640.0,2016,12,22
2,0,2,5800.0,2178.0,1925,1,0.0,98,2017,7,58002178.0,2017,7,7
2,0,2,5800.0,2178.0,1925,1,0.0,98,2017,5,58002178.0,2017,5,31
2,0,2,3673.0,2470.0,1925,1,0.0,98,2017,5,36732470.0,2017,5,19
2,0,2,2127.0,1728.0,1925,1,1080000.0,98,2016,12,21271728.0,2016,12,5
2,0,2,2417.0,1668.0,1925,1,0.0,98,2016,11,24171668.0,2016,11,21
2,0,2,2368.0,1600.0,1925,1,0.0,98,2017,3,23681600.0,2017,3,6
2,0,2,2610.0,2120.0,1930,1,0.0,93,2017,2,26102120.0,2017,2,17
2,0,2,2900.0,2256.0,1930,1,0.0,93,2017,1,29002256.0,2017,1,8
2,0,2,1917.0,2052.0,1960,1,0.0,63,2016,9,19172052.0,2016,9,23
2,0,2,2000.0,1540.0,1955,1,412500.0,68,2017,8,20001540.0,2017,8,10
2,0,2,1740.0,1728.0,1950,1,899000.0,73,2016,12,17401728.0,2016,12,21
2,0,2,1920.0,1878.0,1955,1,1020000.0,68,2017,2,19201878.0,2017,2,23
2,0,2,2449.0,1540.0,1955,1,0.0,68,2017,3,24491540.0,2017,3,10
2,0,2,1933.0,1540.0,1955,1,900000.0,68,2017,5,19331540.0,2017,5,8
2,0,2,2000.0,1812.0,1955,1,0.0,68,2016,9,20001812.0,2016,9,28
2,0,2,1933.0,2256.0,1955,1,0.0,68,2016,12,19332256.0,2016,12,19
2,0,2,2417.0,1225.0,1950,1,750000.0,73,2017,2,24171225.0,2017,2,17
2,0,2,8990.0,2646.0,1925,1,1160000.0,98,2017,4,89902646.0,2017,4,13
